,Unnamed: 0,ticker,name,website,headquarter,employees,industry,type,source
2103,2103,CLDN,Caledonia Investments (CLDN),www.caledonia.com,"Cayzer House 30 Buckingham Gate London, SW1E 6NN United Kingdom",66,Capital Markets,Closed-End,investing
2104,2104,MKS,Marks and Spencer Group PLC (MKS),corporate.marksandspencer.com,"Waterside House 35 North Wharf Road London, W2 1NW United Kingdom",69577,Multiline Retail,ORD,investing
2105,2105,BURE,Bure Equity AB (BURE),www.bure.se/en/home-en,"Nybrogatan 6 Stockholm, 114 34 Sweden",11,Capital Markets,ORD,investing
2106,2106,PSON,Pearson PLC (PSON),www.pearson.com,"80 Strand London, WC2R 0RL United Kingdom",20000,Media,ORD,investing
2107,2107,ASHM,Ashmore Group Plc (ASHM),www.ashmoregroup.com,"61 Aldwych London, WC2B 4AE United Kingdom",310,Capital Markets,ORD,investing
2108,2108,AD,Koninklijke Ahold Delhaize NV (AD),www.aholddelhaize.com,"Provincialeweg 11 Zaandam, 1506 MA Netherlands",410000,Food & Staples Retailing,ORD,investing
2109,2109,ARJOb,Arjo AB (ARJOb),www.arjo.com,"Hans Michelsensgatan 10 Malmö, 211 20 Sweden",6000,Health Care Equipment & Supplies,ORD,investing
2110,2110,SBOS,Selvaag Bolig ASA (SBOS),www.selvaagboligasa.no,"Silurveien 2 Oslo, 0380 Norway",86,Real Estate Management & Development,ORD,investing
2111,2111,RSHYY,RusHydro JSC ADR (RSHYY),www.rushydro.ru,"7 Malaya Dmitrovka Street Moscow, 127006 Russia",5168,Electric Utilities,ADR,investing
2112,2112,VOD,Vodafone Group PLC (VOD),www.vodafone.com,"Vodafone House The Connection Newbury, RG14 2FN United Kingdom",105000,Wireless Telecommunication Services,ORD,investing
2113,2113,KNEBV,KONE Oyj (KNEBV),www.kone.com,"Keilasatama 3 P.O. box 7 Espoo, 02150 Finland",62124,Machinery,ORD,investing
2114,2114,MRL,Merlin Properties SA (MRL),www.merlinproperties.com,"Paseo de la Castellana, 257 Madrid, 28046 Spain",222,Equity Real Estate Investment Trusts (REITs),ORD,investing
2115,2115,PZU,Powszechny Zaklad Ubezpieczen SA (PZU),www.pzu.pl,"Al. Jana Pawla II 24 Warsaw, 00-133 Poland",39729,Insurance,ORD,investing
2116,2116,1U1,11 AG (1U1),www.1und1.ag,"Maintal, 63477 Germany",3184,Communications Services,ORD,investing
2117,2117,EXPN,Experian PLC (EXPN),www.experianplc.com,"Newenham House Northern Cross Malahide Road Dublin, 17 Ireland",16821,Professional Services,ORD,investing
2118,2118,TOP,Topdanmark A/S (TOP),www.topdanmark.com,"Borupvang 4 Ballerup, 2750 Denmark",2460,Insurance,ORD,investing
2119,2119,UCB,UCB SA (UCB),www.ucb.com,"AllEe de la Recherche, 60 Brussels, 1070 Belgium",7600,Pharmaceuticals,ORD,investing
2120,2120,CRH,CRH PLC (CRH),www.crh.com,"Stonemason’s Way Rathfarnham Dublin, 16 Ireland",77100,Construction Materials,ORD,investing
3291,3291,SUNU,Surgical Innovations Group (SUNU),www.sigroupplc.com,"Clayton Wood House 6 Clayton Wood Bank Leeds, LS16 6QZ United Kingdom",100,Health Care Equipment & Supplies,ORD,investing
3292,3292,KCT,Kin and Carta PLC (KCT),www.kinandcarta.com,"The Spitfire Building 71 Collier Street London, N1 9BE United Kingdom",1395,IT Services,ORD,investing
3293,3293,SCF,Schroder Income Growth Fund (SCF),www.schroders.com/en/uk/private-investor/fund-centre/prices-and-performance/?p=details&code=GB000791,"1 London Wall Place London, EC2Y 5AU United Kingdom",-,Capital Markets,Closed-End,investing
3294,3294,HTG,Hunting PLC (HTG),www.huntingplc.com,"5 Hanover Square London, W1S 1HQ United Kingdom",1923,Energy Equipment & Services,ORD,investing
3295,3295,HUW,Helios Underwriting PLC (HUW),www.huwplc.com,"40 Gracechurch Street 5th Floor London, EC3V 0BT United Kingdom",-,Insurance,ORD,investing
3297,3297,ACTA,Actual Experience PLC (ACTA),www.actual-experience.com,"Quay House The Ambury Bath, BA1 1UA United Kingdom",74,Software,ORD,investing
3298,3298,M2Z,Seeing Machines (M2Z),www.seeingmachines.com,"80 Mildura Street Fyshwick, 2609 Australia",213,"Electronic Equipment, Instruments & Components",ORD,investing
3299,3299,TND,Tandem Group (TND),tandemgroupplc.co.uk,"35 Tameside Drive Castle Bromwich Birmingham, B35 7AG United Kingdom",73,Leisure Products,ORD,investing
3300,3300,ASEI,Aberdeen Standard Equity Income Trust PLC (ASEI),www.aberdeenstandardequityincometrust.co.uk,"Investment House 1 George Street Edinburgh, Eh2 2-ll United Kingdom",-,Capital Markets,ORD,investing
3302,3302,AEET,Aquila Energy Efficiency Trust PLC (AEET),www.aquila-energy-efficiency-trust.com,"Senator House 1st Floor 85 Queen Victoria Street London, EC4V 4AB United Kingdom",-,Capital Markets,ORD,investing
3303,3303,XTR,Xtract Resources PLC (XTR),www.xtractresources.com,"7/8 Kendrick Mews 1st Floor South Kensington London, SW7 3HG United Kingdom",27,Metals & Mining,ORD,investing
3305,3305,MXC,MGC Pharmaceuticals Ltd (MXC),mgcpharma.com.au,"1202 Hay Street West Perth, 6005 Australia",-,Pharmaceuticals,ORD,investing
3306,3306,GSEO,VH Global Sustainable Energy Opportunities PLC (GSEO),www.vh-gseo.com,"Bastion House 6th Floor 140 London Wall London, EC2Y 5DN United Kingdom",-,Capital Markets,ORD,investing
3308,3308,UNG,Universe Group (UNG),www.universe-group.co.uk,"Southampton International Park George Curl Way Southampton, SO18 2RX United Kingdom",-,IT Services,ORD,investing
3309,3309,BOOMA,Audioboom Group PLC (BOOMA),audioboomplc.com,"Forum 4 Grenville Street PO Box 264 Saint Helier, JE4 8TQ Jersey",37,Interactive Media & Services,ORD,investing
3318,3318,PHEG,PowerHouse Energy Group plc (PHEG),www.powerhouseenergy.co.uk,"15 Victoria Mews Mill Field Road Cottingley Business Park Bingley, BD16 1PY United Kingdom",11,Electrical Equipment,ORD,investing
3319,3319,EBQ,Ebiquity Plc (EBQ),www.ebiquity.com,"Chapter House 16 Brunswick Place London, N1 6DZ United Kingdom",-,Media,ORD,investing
3321,3321,DNL,Diurnal Group PLC (DNL),www.diurnal.co.uk,"Cardiff MediCentre Heath Park Cardiff, CF14 4UJ United Kingdom",33,Biotechnology,ORD,investing
3322,3322,CAY,Charles Stanley Group PLC (CAY),www.charles-stanley.co.uk,"55 Bishopsgate London, EC2N 3AS United Kingdom",800,Capital Markets,ORD,investing
3323,3323,MEAL,Parsley Box Group PLC (MEAL),www.parsleybox.com,"Quartermile 1 Level 6 15 Lauriston Place Edinburgh, EH3 9EN United Kingdom",-,"Hotels, Restaurants & Leisure",ORD,investing
3324,3324,UBXN,U Blox Holding AG (UBXN),www.u-blox.com,"Zürcherstrasse 68 Thalwil, 8800 Switzerland",1123,Semiconductors & Semiconductor Equipment,ORD,investing
3325,3325,AREC,Arecor Therapeutics PLC (AREC),www.arecor.com,"Chesterford Research Park Little Chesterford, CB10 1XL United Kingdom",-,Biotechnology,ORD,investing
3326,3326,SUH,Sutton Harbour Holdings plc (SUH),www.suttonharbourgroup.com,"Guy's Quay Sutton Harbour Plymouth, PL4 0ES United Kingdom",28,Transportation Infrastructure,ORD,investing
3328,3328,SFR,Severfield PLC (SFR),www.severfield.com,"Severs House Dalton Airfield Industrial Estate Dalton Thirsk, YO7 3JN United Kingdom",1500,Construction & Engineering,ORD,investing
3330,3330,CFX,Colefax Group (CFX),www.colefaxgroupplc.com,"19/23 Grosvenor Hill London, W1K 3QD United Kingdom",324,Household Durables,ORD,investing
3339,3339,IQG,IQGeo Group PLC (IQG),www.iqgeo.com,"Nine Hills Road Cambridge, CB2 1GE United Kingdom",96,Software,ORD,investing
3340,3340,IHR,Impact Healthcare REIT PLC (IHR),www.impactreit.uk,"9 Berkeley Street 7th Floor London, W1J 8DW United Kingdom",-,Equity Real Estate Investment Trusts (REITs),REIT,investing
3341,3341,HONY,Honeycomb Investment Trust PLC (HONY),www.honeycombplc.com,"11-12 Hanover Square London, W1S 1JJ United Kingdom",4,Diversified Financial Services,ORD,investing
3342,3342,4BB,4BASEBIO UK SOCIETAS (4BB),www.4basebio.com,"25 Norman Way Over Cambridge, CB24 5QE United Kingdom",21,Biotechnology,ORD,investing
3343,3343,JCGI,JPMorgan China Growth & Income PLC (JCGI),am.jpmorgan.co.uk/investment-trusts/trusts/chinese-jpm-it.aspx?isin=GB0003435012,"20 Finsbury Street Finsbury Dials Hauptsitz London, EC2Y 9AQ United Kingdom",-,Capital Markets,Closed-End,investing
3344,3344,IMMOI,Immotion Group Plc (IMMOI),immotion.co.uk,"Cumberland Court 80 Mount Street Nottingham, NG1 6HH United Kingdom",86,Entertainment,ORD,investing
3345,3345,HE1H,Helium One Global Ltd (HE1H),www.helium-one.com,"Kilwa House 369 Toure Drive Oysterbay Dar es Salaam, 2585 Tanzania",-,Chemicals,ORD,investing
3346,3346,APTD,Aptitude Software Group PLC (APTD),www.aptitudesoftware.com,"Old Change House 128 Queen Victoria Street London, EC4V 4BJ United Kingdom",332,Software,ORD,investing
3347,3347,HANa,Hansa Investment Company Ltd (HANa),www.hansatrust.com,"50 Curzon Street London, W1J 7UW United Kingdom",-,Capital Markets,ORD,investing
3348,3348,OPPPp,Origo Partners Plc PRF (OPPPp),www.origoplc.com,"IOMA House Hope Street Douglas, IM1 1AP Isle of Man",14,Capital Markets,Preferred,investing
3349,3349,PHD,PROACTIS Holdings PLC (PHD),www.proactis.com,"Riverview Court Castle Gate Wetherby, LS22 6LE United Kingdom",516,Software,ORD,investing
3350,3350,AQX,Aquis Exchange PLC (AQX),www.aquis.eu,"77 Cornhill 3rd Floor London, EC3V 3QQ United Kingdom",46,Capital Markets,ORD,investing
3351,3351,SBDS,Silver Bullet Data Services Group PLC (SBDS),wearesilverbullet.com,"Studio 11 Tiger House Burton Street London, WC1H 9BY United Kingdom",62,Media,ORD,investing
3352,3352,The,Biotech Growth Trust Plc (The) (BIOGW),www.biotechgt.com/index.php/biog/home/overview,"601 Lexington Avenue 54th Floor New York, 10022 United States",-,Capital Markets,Closed-End,investing
3353,3353,FUM,Futura Medical (FUM),www.futuramedical.com,"Surrey Technology Centre 40 Occam Road Guildford, GU2 7YG United Kingdom",13,Pharmaceuticals,ORD,investing
3354,3354,MIX,Mobeus Income And Growth Vct Plc (MIX),investors.mobeus.co.uk/vct-investors/mobeus-income-and-growth-vct,"80 Cheapside London, EC2V 6EE United Kingdom",70,Capital Markets,ORD,investing
3355,3355,PURP,Purplebricks Group PLC (PURP),www.purplebricksplc.com,"Suite 7, Cranmore Place First Floor Cranmore Drive Shirley Solihull, B90 4RZ United Kingdom",408,Real Estate Management & Development,ORD,investing
3356,3356,ROTL,Rotala (ROTL),www.rotalaplc.com,"Hallbridge Way Tipton Road West Midlands Tividale, B69 3HW United Kingdom",1685,Road & Rail,ORD,investing
3357,3357,ENET,Ethernity Networks Ltd (ENET),www.ethernitynet.com,"Beit Golan 3rd Floor 1 Golan Street Corner HaNegev Airport City, 7019900 Israel",-,Communications Equipment,ORD,investing
3358,3358,ADT,Adept Telecom (ADT),www.adept.co.uk,"77 Mount Ephraim Tunbridge Wells, TN4 8BS United Kingdom",375,Diversified Telecommunication Services,ORD,investing
3359,3359,ELIX,Elixirr International Plc (ELIX),www.elixirr.com,"100 Cheapside London, EC2V 6DT United Kingdom",122,Professional Services,ORD,investing
3360,3360,JSGI,JPmorgan Japan Smaller Co Trust PLC (JSGI),am.jpmorgan.co.uk/investment-trusts/trusts/japanese-smaller-companies-jpm-it.aspx?isin=GB0003165817,"20 Finsbury Street Finsbury Dials Hauptsitz London, EC2Y 9AQ United Kingdom",23,Capital Markets,ORD,investing
3361,3361,VLE,Valeura Energy Inc (VLE),www.valeuraenergy.com,"Bow Valley Square 1 Suite 1200 202-6th Avenue SW Calgary, T2P 2R9 Canada",71,"Oil, Gas & Consumable Fuels",ORD,investing
3362,3362,EMPR,Empresaria Group Plc (EMPR),www.empresaria.com,"Old Church House Sandy Lane Crawley Down Crawley, RH10 4HS United Kingdom",1764,Professional Services,ORD,investing
3363,3363,AGY,Allergy Therapeutics (AGY),www.allergytherapeutics.com,"Dominion Way Worthing, BN14 8SA United Kingdom",-,Pharmaceuticals,ORD,investing
3364,3364,RAV,Raven Russia Ltd (RAV),www.theravenpropertygroup.com,"La Vieille Cour Second Floor La Plaiderie St. Peter Port Guernsey, GY1 6EH United Kingdom",647,Real Estate Management & Development,ORD,investing
3365,3365,LDO,La Doria (LDO),www.gruppoladoria.it,"Via Nazionale, 320 Angri, 84012 Italy",820,Food Products,ORD,investing
3366,3366,ABDP,Ab Dynamics (ABDP),www.abdplc.com,"Middleton Drive Bradford-on-Avon, BA15 1GB United Kingdom",394,Auto Components,ORD,investing
3367,3367,LITL,Litigation Capital Management Ltd (LITL),www.lcmfinance.com,"The Chifley Tower Level 12 2 Chifley Square Sydney, 2000 Australia",-,Diversified Financial Services,ORD,investing
3368,3368,WSBN,Wishbone Gold Plc (WSBN),www.wishbonegold.com,"Watergardens 5 Suite 16 Waterport Wharf Gibraltar, GX11 1AA Gibraltar",-,Metals & Mining,ORD,investing
3369,3369,TRR,Trident Resources PLC (TRR),www.tridentroyalties.com,"60 Gracechurch Street Lincoln’s Inn 6th Floor London, EC3V 0HR United Kingdom",5,Metals & Mining,ORD,investing
3370,3370,LSAA,Life Settlement Assets PLC (LSAA),www.lsaplc.com,"115 Park Street 4th Floor London, W1K 7AP United Kingdom",-,Capital Markets,ORD,investing
3371,3371,MNZS,John Menzies PLC (MNZS),www.menziesaviation.com,"2 Lochside Avenue Edinburgh Park Edinburgh, EH12 9DJ United Kingdom",23986,Transportation Infrastructure,ORD,investing
3372,3372,SECN,SEC Newgate SpA (SECN),www.secnewgate.com,"Palazzo Aporti - Via Ferrante Aporti, 8 Milan, 20125 Italy",600,Media,ORD,investing
3373,3373,OCN,Ocean Wilsons Holdings Ltd (OCN),www.oceanwilsons.bm,"Clarendon House 2 Church Street Hamilton, HM 11 Bermuda",3675,Transportation Infrastructure,ORD,investing
3374,3374,MACF,Macfarlane Group PLC (MACF),www.macfarlanegroup.com,"3 Park Gardens First Floor Glasgow, G3 7YE United Kingdom",1000,Trading Companies & Distributors,ORD,investing
3375,3375,SOU,Sound Energy PLC (SOU),www.soundenergyplc.com,"20 St Dunstan's Hill London, EC3R 8HL United Kingdom",14,"Oil, Gas & Consumable Fuels",ORD,investing
3376,3376,TOWNT,Town Centre Securities PLC (TOWNT),www.tcs-plc.co.uk,"Town Centre House The Merrion Centre Leeds, LS2 8LY United Kingdom",-,Equity Real Estate Investment Trusts (REITs),ORD,investing
3377,3377,BOKU,Boku Inc (BOKU),www.boku.com,"735 Battery Street 2nd Floor San Francisco, 94111 United States",305,IT Services,ORD,investing
3378,3378,CHARC,Chariot Oil & Gas Ltd (CHARC),www.chariotoilandgas.com,"Oak House Hirzel Street Saint Peter Port, GY1 2NP Guernsey",-,"Oil, Gas & Consumable Fuels",ORD,investing
3379,3379,RMII,RM Infrastructure Income PLC (RMII),rm-funds.co.uk,"Fourth Floor Seven Castle Street Edinburgh, EH2 3AH United Kingdom",-,Capital Markets,ORD,investing
3380,3380,UOGU,United Oil & Gas PLC (UOGU),www.uogplc.com,"200 Strand London, WC2R 1DJ United Kingdom",12,"Oil, Gas & Consumable Fuels",ORD,investing
3381,3381,GST,GSTechnologies Ltd (GST),www.gstechnologies.co.uk,"11/125 St Georges Terrace Perth, 6000 Australia",100,IT Services,ORD,investing
3382,3382,GELN,Gelion PLC (GELN),www.gelion.com,"Cicada Innovations National Innovation Centre Cornwallis Street Eveleigh, 2015 Australia",-,Electrical Equipment,ORD,investing
3383,3383,SJG,Schroder Japan Growth Fund (SJG),www.schroders.com/en/uk/private-investor/fund-centre/prices-and-performance/?p=details&code=GB000802,"1 London Wall Place London, EC2Y 5AU United Kingdom",-,Capital Markets,Closed-End,investing
3384,3384,TIME,Time Finance PLC (TIME),www.timefinance.com,"St James House, The Square 2nd Floor Lower Bristol Road Bath, BA2 3BH United Kingdom",160,Diversified Financial Services,ORD,investing
3385,3385,IPU,Invesco Perpetual UK Smaller Companies Investment Trust (IPU),www.invescoperpetual.co.uk/portal/site/ip/products/productDetail?contentId=d08d4fe83595f210VgnVCM100,"30 Finsbury Square London, EC2A 1AG United Kingdom",-,Capital Markets,Closed-End,investing
3386,3386,ADT1,Adriatic Metals (ADT1),www.adriaticmetals.com,"Regent House Ground Floor 65 Rodney Road Cheltenham, GL50 1HX United Kingdom",73,Metals & Mining,ORD,investing
3387,3387,AJIT,Aberdeen Japan Investment Trust PLC (AJIT),www.aberdeenjapan.co.uk,"4th Floor Union Plaza 1 Union Wynd Aberdeen, AB10 1DQ United Kingdom",-,Capital Markets,Closed-End,investing
3388,3388,TUNT,Tungsten West PLC (TUNT),www.tungstenwest.com,"60 Gracechurch Street 6th Floor London, EC3V 0HR United Kingdom",50,Metals & Mining,ORD,investing
3389,3389,COGC,Cambridge Cognition Holdings (COGC),www.cambridgecognition.com,"Tunbridge Court Tunbridge Lane Bottisham Cambridge, CB25 9TU United Kingdom",58,Health Care Technology,ORD,investing
3390,3390,ESP,Empiric Student Property PLC (ESP),www.empiric.co.uk,"6th Floor Swan House 17-19 Stratford Place London, W1C 1BQ United Kingdom",324,Equity Real Estate Investment Trusts (REITs),ORD,investing
3391,3391,HUR,Hurricane Energy plc (HUR),www.hurricaneenergy.com,"The Wharf Ground Floor Abbey Mill Business Park Lower Eashing Godalming, GU7 2QN United Kingdom",60,"Oil, Gas & Consumable Fuels",ORD,investing
3392,3392,JANJ,Jangada Mines PLC (JANJ),www.jangadamines.com,"Level 1 20 North Audley Street London, W1K 6LX United Kingdom",-,Metals & Mining,ORD,investing
3393,3393,MPO,Macau Property Opportunities Fund Ltd (MPO),www.mpofund.com,"Trafalgar Court Floor 2 Les Banques PO Box 286 Saint Peter Port, GY1 4HY Guernsey",-,Equity Real Estate Investment Trusts (REITs),Closed-End,investing
3394,3394,OAP3,Octopus Apollo VCT PLC (OAP3),octopusinvestments.com/adviser/our-products/venture-capital-trusts/octopus-apollo-vct,"33 Holborn London, EC1N 2HT United Kingdom",4,Capital Markets,ORD,investing
3395,3395,INSEI,Inspired Energy Plc (INSEI),inspiredplc.co.uk,"Progress Business Park, Orders Lane Preston, PR4 2TZ United Kingdom",521,Business Services,ORD,investing
3396,3396,SMRTS,Smartspace Software PLC (SMRTS),www.smartspaceplc.com,"Norderstedt House James Carter Road Mildenhall Bury Saint Edmunds, IP28 7RQ United Kingdom",54,IT Services,ORD,investing
3397,3397,BRIGB,Blackrock Income and Growth Investment Trust PLC (BRIGB),www.blackrock.co.uk/individual/products/investment-trust/blackrock-income-and-growth-investment-trus,"12 Throgmorton Avenue London, EC2N 2DL United Kingdom",-,Capital Markets,Closed-End,investing
3398,3398,SDY,Speedy Hire PLC (SDY),www.speedyservices.com,"Chase House 16 The Parks Newton-le-Willows, WA12 0JQ United Kingdom",3339,Trading Companies & Distributors,ORD,investing
3399,3399,KDNC,Cadence Minerals PLC (KDNC),www.cadenceminerals.com,"The Broadgate Tower 20 Primrose Street London, EC2A 2EW United Kingdom",6,Metals & Mining,ORD,investing
3400,3400,KAY,Kings Arms Yard Vct Plc (KAY),www.albion.capital/investor-centre/our-funds/kings-arms-yard-vct-plc,"1 Benjamin Street Farringdon London, EC1M 5QL United Kingdom",-,Capital Markets,ORD,investing
3401,3401,FO,Falcon Oil & Gas Ltd. (FO),www.falconoilandgas.com,"68 Merrion Square South Dublin, 2 Ireland",-,"Oil, Gas & Consumable Fuels",ORD,investing
3402,3402,RSER,Riverstone Energy Ltd (RSER),www.riverstonerel.com,"712 Fifth Avenue 36th Floor New York, 10019 United States",-,Capital Markets,ORD,investing
3403,3403,SGC,Stagecoach Group PLC (SGC),www.stagecoachgroup.com,"10 Dunkeld Road Perth, PH1 5TW United Kingdom",24000,Road & Rail,ORD,investing
3404,3404,GHE,Gresham House PLC (GHE),www.greshamhouse.com,"Octagon Point Five Cheapside London, EC2V 6AA United Kingdom",138,Capital Markets,Closed-End,investing
3405,3405,CUSN,Cornish Metals Inc. (CUSN),www.cornishmetals.com,"789 West Pender Street Suite 960 Vancouver, V6C 1H2 Canada",7,Metals & Mining,ORD,investing
3406,3406,JPEi,Jpmorgan Elect PLC 0.003p (JPEi),am.jpmorgan.co.uk/investment-trusts/trusts/elect-managed-income-jpm-it.aspx?isin=GB0034080217,"20 Finsbury Street Finsbury Dials Hauptsitz London, EC2Y 9AQ United Kingdom",-,Capital Markets,ORD,investing
3407,3407,WKOF,Weiss Korea Opportunity Fund Ltd (WKOF),www.weisskoreaopportunityfund.com,"29 Commonwealth Avenue 10th Floor Boston, 02116 United States",-,Capital Markets,ORD,investing
3408,3408,LMS,LMS Capital Plc (LMS),www.lmscapital.com,"80 Cheapside London, EC2V 6EE United Kingdom",9,Capital Markets,ORD,investing
3409,3409,NSCI,NetScientific plc (NSCI),www.netscientific.net,"Level 39 One Canada Square London, E14 5AB United Kingdom",13,Health Care Equipment & Supplies,ORD,investing
3410,3410,ABBY,Abbey (ABBY),www.abbeyplc.ie,"25/28 North Wall Quay Dublin, 1 Ireland",228,Household Durables,ORD,investing
3411,3411,EMEL,Empyrean Energy (EMEL),www.empyreanenergy.com,"22 Railway Road Units 32/33, Level 3 Subiaco, 6008 Australia",2,"Oil, Gas & Consumable Fuels",ORD,investing
3412,3412,HEIG,Heidelbergcement AG O.N. (HEIG),www.heidelbergcement.com,"Berliner Strasse 6 Heidelberg, 69120 Germany",53327,Construction Materials,ORD,investing
3413,3413,PRDP,Predator Oil & Gas Holdings PLC (PRDP),www.predatoroilandgas.com,"Standard Bank House 3rd Floor 47 – 49 La Motte Street Saint Helier, JE2 4SZ Jersey",-,"Oil, Gas & Consumable Fuels",ORD,investing
3414,3414,CRSL,Crystal Amber Fund Ltd (CRSL),www.crystalamber.com,"17C Curzon Street London, W1J 5HU United Kingdom",-,Capital Markets,Closed-End,investing
3415,3415,CRPL,Crown Place VCT PLC (CRPL),www.albion.capital/investor-centre/our-funds/crown-place-vct-plc,"1 Benjamin Street Farringdon London, EC1M 5QL United Kingdom",5,Capital Markets,ORD,investing
3416,3416,DVO,Devro (DVO),www.devro.com,"Moodiesburn Chryston, G69 0JE United Kingdom",1922,Food Products,ORD,investing
3417,3417,EDENE,Eden Research (EDENE),www.edenresearch.com,"67C Innovation Drive Milton Park Abingdon Oxfordshire, OX14 4RQ United Kingdom",11,Chemicals,ORD,investing
3418,3418,TORO,Toro Ltd (TORO),www.chenavaritoroincomefund.com,"Old Bank Chambers La Grande Rue St Martin, GY4 6RT Guernsey",3,Capital Markets,ORD,investing
3419,3419,ALNOV,Novacyt (ALNOV),www.novacyt.com,"Watchmoor Point Unit 1 Watchmoor Road Camberley, GU15 3AD United Kingdom",174,Biotechnology,ORD,investing
3420,3420,WCW,Walker Crips Group PLC (WCW),www.wcgplc.co.uk,"Old Change House 128 Queen Victoria Street London, EC4V 4BJ United Kingdom",212,Capital Markets,ORD,investing
3421,3421,MEX,Tortilla Mexican Grill PLC (MEX),www.tortilla.co.uk,"Evelyn House 1st Floor 142-144 New Cavendish Street London, W1W 6YF United Kingdom",867,"Hotels, Restaurants & Leisure",ORD,investing
3422,3422,WEN,Wentworth Resources Ltd (WEN),www.wentplc.com,"St Paul’s Gate 4th Floor 22-24 New Street Jersey, JE1 4TR Jersey",14,"Oil, Gas & Consumable Fuels",ORD,investing
3423,3423,PRES,Pressure Technologies Plc (PRES),www.pressuretechnologies.com,"Pressure Technologies Building Meadowhall Road Sheffield, S9 1BT United Kingdom",205,Energy Equipment & Services,ORD,investing
3424,3424,NAIT,The North American Income Trust plc (NAIT),www.northamericanincome.co.uk/itnorthamericanincome,"4th Floor Union Plaza 1 Union Wynd Aberdeen, AB10 1DQ United Kingdom",-,Capital Markets,Closed-End,investing
3425,3425,RPS,RPS Group PLC (RPS),www.rpsgroup.com,"20 Western Avenue Milton Park Abingdon, OX14 4SH United Kingdom",4800,Commercial Services & Supplies,ORD,investing
3426,3426,BOTB,Best Of The Best Plc (BOTB),www.botb.com,"Unit 2 Plato Place 72-74 St Dionis Road London, SW6 4TU United Kingdom",21,"Hotels, Restaurants & Leisure",ORD,investing
3427,3427,BEMO,Baring Emerging Europe Plc (BEMO),www.barings.com/funds,"155 Bishopsgate London, EC2M 3XY United Kingdom",-,Capital Markets,Closed-End,investing
3428,3428,WHI,W.H.Ireland Group (WHI),www.whirelandplc.com,"24 Martin Lane London, EC4R 0DR United Kingdom",158,Capital Markets,ORD,investing
3429,3429,BREI,BMO Real Estate Investments Ltd (BREI),www.bmogam.com/uk-real-estate-investments-ltd,"Trafalgar Court Les Banques Les Banques Saint Peter Port, GY1 3QL United Kingdom",-,Equity Real Estate Investment Trusts (REITs),ORD,investing
3430,3430,BASC,Brown Advisory US Smaller Companies PLC (BASC),www.jupiteronline.com/en-GB/Financial-advisers-and-wealth-managers/Funds-and-prices/F-and-C-US-Small,"1 Grosvenor Place London, SW1X 7JJ United Kingdom",-,Capital Markets,Closed-End,investing
3431,3431,ADES,ADES International Holding Ltd (ADES),investors.adihgroup.com,"Index Tower Unit 517, Level 5 Dubai International Financial Centre Dubai, 507118 United Arab Emirates",3500,Energy Equipment & Services,ORD,investing
3432,3432,QBTQ,Quantum Blockchain Technologies PLC (QBTQ),www.quantumblockchaintechnologies.co.uk,"22 Great James Street London, WC1N 3ES United Kingdom",4,Capital Markets,ORD,investing
3433,3433,OXUR,Oxurion NV (OXUR),www.oxurion.com,"Gaston Geenslaan 1 Leuven, 3001 Belgium",66,Biotechnology,ORD,investing
3434,3434,VASN,Vastned Retail NV (VASN),www.vastned.com,"De Boelelaan 7 Amsterdam, 1083 HJ Netherlands",35,Equity Real Estate Investment Trusts (REITs),ORD,investing
3435,3435,MODE,Mode Global Holdings (MODE),www.modeplc.com,"Finsgate 5-7 Cranwood Street London, EC1V 9EE United Kingdom",31,Software,ORD,investing
3436,3436,TERNT,Tern PLC (TERNT),www.ternplc.com,"27/28 Eastcastle Street London, W1W 8DH United Kingdom",7,Capital Markets,ORD,investing
3437,3437,AFS,Amiad Water Systems Ltd (AFS),www.amiad.com,"D.N. Galil Elyon 1 Upper Galilee, 1233500 Israel",210,Machinery,ORD,investing
3438,3438,RBSN,Robinson (RBSN),www.robinsonpackaging.com,"Field House Wheatbridge Chesterfield, S40 2AB United Kingdom",400,Containers & Packaging,ORD,investing
3439,3439,NCYF,CQS New City High Yield Fund (NCYF),www.ncim.co.uk/nc_main2.php,"4th Floor One Strand London, WC2N 5HR United Kingdom",-,Capital Markets,Closed-End,investing
3440,3440,RE_p,R.E.A Holdings PLC 9 Pref (RE_p),www.rea.co.uk,"32-36 Great Portland Street First Floor London, W1W 8QX United Kingdom",7963,Food Products,Preferred,investing
3441,3441,AMGO,Amigo Holdings PLC (AMGO),www.amigoplc.com,"Nova Building 118-128 Commercial Road Bournemouth, BH2 5LT United Kingdom",400,Consumer Finance,ORD,investing
3442,3442,ANCR,Animalcare Group Plc (ANCR),www.animalcaregroup.com,"Unit 7, York Business Park 10 Great North Way Nether Poppleton York, YO26 6RB United Kingdom",211,Pharmaceuticals,ORD,investing
3443,3443,ETP,Eneraqua Technologies PLC (ETP),www.eneraquatechnologies.com,"2 Windmill Street Fitzrovia London, W1T 2HX United Kingdom",-,Building Products,ORD,investing
3444,3444,LBG,LBG Media PLC (LBG),www.ladbiblegroup.com,"20 Dale Street 1st and 3rd Floor Manchester, M1 1EZ United Kingdom",-,Entertainment,ORD,investing
3445,3445,EYE,Eagle Eye Solutions Group plc (EYE),www.eagleeye.com,"31 Chertsey Street Guildford, GU1 4HD United Kingdom",141,IT Services,ORD,investing
